Surveyor,Route,Cross(%),Latitude,Longitude,GPStime
joey,Cross & Running,2.6,34.08690723972266,-117.6892343774177,06/10/2022 10:35:44:AM
joey,Cross & Running,1,34.08690716142805,-117.6892284505864,06/10/2022 10:35:43:AM
joey,Cross & Running,-1.9,34.08691274834634,-117.6892094171446,06/10/2022 10:35:42:AM
joey,Cross & Running,-3,34.08692160214216,-117.6891832881714,06/10/2022 10:35:41:AM
joey,Cross & Running,-1.2,34.08692233457233,-117.689168925897,06/10/2022 10:35:40:AM
joey,Cross & Running,0.2,34.08692702974274,-117.6891571633385,06/10/2022 10:35:39:AM
joey,Cross & Running,-0.1,34.08692700983481,-117.6891517020609,06/10/2022 10:35:38:AM
joey,Cross & Running,-0.6,34.08693621648626,-117.6891443843971,06/10/2022 10:35:37:AM
joey,Cross & Running,0.1,34.08693993346477,-117.6891304173872,06/10/2022 10:35:36:AM
joey,Cross & Running,1,34.0869387674004,-117.6891255969195,06/10/2022 10:35:35:AM
joey,Cross & Running,0.9,34.08693740274575,-117.6891221994732,06/10/2022 10:35:34:AM
joey,Cross & Running,1.1,34.08694241543051,-117.6891099641909,06/10/2022 10:35:33:AM
joey,Cross & Running,1.2,34.08694495608402,-117.6891014194008,06/10/2022 10:35:32:AM
joey,Cross & Running,1.1,34.08695627390492,-117.689083130249,06/10/2022 10:35:31:AM
joey,Cross & Running,0.8,34.08695690995916,-117.6890839297698,06/10/2022 10:35:30:AM
joey,Cross & Running,0.6,34.08697635060642,-117.6890647381265,06/10/2022 10:35:29:AM
joey,Cross & Running,0.6,34.08697530897258,-117.6890538688764,06/10/2022 10:35:28:AM
joey,Cross & Running,0.8,34.08696897087246,-117.6890433457821,06/10/2022 10:35:27:AM
joey,Cross & Running,1.8,34.08697272150784,-117.6890363519023,06/10/2022 10:35:26:AM
joey,Cross & Running,1,34.0869753308886,-117.6890263068808,06/10/2022 10:35:25:AM
joey,Cross & Running,0.4,34.08697681075778,-117.6890218364555,06/10/2022 10:35:24:AM
joey,Cross & Running,0.3,34.0869807198468,-117.6890207269405,06/10/2022 10:35:23:AM
joey,Cross & Running,0.4,34.08697865804866,-117.6890157114283,06/10/2022 10:35:22:AM
joey,Cross & Running,0.3,34.08698627310177,-117.6890053061961,06/10/2022 10:35:21:AM
joey,Cross & Running,0.4,34.08699216638814,-117.6889931512199,06/10/2022 10:35:20:AM
joey,Cross & Running,1.2,34.08699283837118,-117.6889772959726,06/10/2022 10:35:19:AM
joey,Cross & Running,1.5,34.08699563496669,-117.6889720520875,06/10/2022 10:35:18:AM
joey,Cross & Running,1.7,34.08699577039995,-117.6889699335953,06/10/2022 10:35:17:AM
joey,Cross & Running,2.2,34.08699926969056,-117.6889637217054,06/10/2022 10:35:16:AM
joey,Cross & Running,2.9,34.08699704823771,-117.6889517382476,06/10/2022 10:35:15:AM
joey,Cross & Running,6.5,34.08699369178318,-117.6889528869077,06/10/2022 10:35:14:AM
joey,Cross & Running,6.2,34.08698904721656,-117.6889494583064,06/10/2022 10:35:13:AM
joey,Cross & Running,5.6,34.0869805672439,-117.6889520051284,06/10/2022 10:35:12:AM
joey,Cross & Running,5.9,34.08697053647227,-117.6889523515017,06/10/2022 10:35:11:AM
joey,Cross & Running,7.7,34.08695887057629,-117.6889595300798,06/10/2022 10:35:10:AM
joey,Cross & Running,6,34.08694771378446,-117.6889554021209,06/10/2022 10:35:09:AM
joey,Cross & Running,2.5,34.08694046406886,-117.6889465307975,06/10/2022 10:35:08:AM
joey,Cross & Running,0.6,34.08692618044937,-117.6889395825352,06/10/2022 10:35:07:AM
joey,Cross & Running,1.6,34.08691456233144,-117.6889177996225,06/10/2022 10:35:06:AM
joey,Cross & Running,3,34.0868997184963,-117.6889168128551,06/10/2022 10:35:05:AM
joey,Cross & Running,3.9,34.08689357349385,-117.6888975262694,06/10/2022 10:35:04:AM
joey,Cross & Running,4.6,34.08688576925199,-117.6888981799685,06/10/2022 10:35:03:AM
joey,Cross & Running,4.4,34.08687403145353,-117.6888921154199,06/10/2022 10:35:02:AM
joey,Cross & Running,4.4,34.08686953548304,-117.6888747922517,06/10/2022 10:35:01:AM
joey,Cross & Running,3.4,34.08685031937311,-117.688874802882,06/10/2022 10:35:00:AM
joey,Cross & Running,2.9,34.08684363557753,-117.6888738517745,06/10/2022 10:34:59:AM
joey,Cross & Running,1.6,34.08683549819748,-117.6888799322077,06/10/2022 10:34:58:AM
joey,Cross & Running,1.2,34.08683019336122,-117.6888772863975,06/10/2022 10:34:57:AM
joey,Cross & Running,1.6,34.08682543698165,-117.6888697754317,06/10/2022 10:34:56:AM
joey,Cross & Running,0.7,34.08681841065454,-117.6888618144027,06/10/2022 10:34:55:AM
joey,Cross & Running,1.5,34.08681361802783,-117.688852491777,06/10/2022 10:34:54:AM
joey,Cross & Running,1.7,34.08681526072814,-117.6888449031151,06/10/2022 10:34:53:AM
joey,Cross & Running,2.5,34.08681536510778,-117.6888437907799,06/10/2022 10:34:52:AM
joey,Cross & Running,1.5,34.08681548700614,-117.6888339327024,06/10/2022 10:34:51:AM
joey,Cross & Running,2.8,34.08681062384029,-117.6888243049417,06/10/2022 10:34:50:AM
joey,Cross & Running,1.9,34.08680319729086,-117.6888234939578,06/10/2022 10:34:49:AM
joey,Cross & Running,1.5,34.08679371442764,-117.6888245665925,06/10/2022 10:34:48:AM
joey,Cross & Running,1.8,34.08679997643106,-117.6888212230426,06/10/2022 10:34:47:AM
joey,Cross & Running,2.8,34.08680551173313,-117.6888190945568,06/10/2022 10:34:46:AM
joey,Cross & Running,2.6,34.08681699900299,-117.6888150627236,06/10/2022 10:34:46:AM
joey,Cross & Running,2.5,34.08682200466212,-117.6888072770803,06/10/2022 10:34:45:AM
joey,Cross & Running,2.7,34.08683070509855,-117.6887964438204,06/10/2022 10:34:44:AM
joey,Cross & Running,2.9,34.08683102907124,-117.6887907667915,06/10/2022 10:34:43:AM
joey,Cross & Running,3,34.08683987117494,-117.6887831170571,06/10/2022 10:34:42:AM
joey,Cross & Running,3.5,34.0868519771963,-117.6887696108454,06/10/2022 10:34:41:AM
joey,Cross & Running,3.6,34.0868578253589,-117.6887632730525,06/10/2022 10:34:40:AM
joey,Cross & Running,3.6,34.08686012261717,-117.6887508623301,06/10/2022 10:34:39:AM
joey,Cross & Running,3.7,34.08687210747182,-117.6887387100711,06/10/2022 10:34:38:AM
joey,Cross & Running,3.5,34.0868836853536,-117.6887229046972,06/10/2022 10:34:37:AM
joey,Cross & Running,2.3,34.08688335131972,-117.688722334034,06/10/2022 10:34:36:AM
joey,Cross & Running,1.6,34.08688353466867,-117.6887135521651,06/10/2022 10:34:35:AM
joey,Cross & Running,2.1,34.08687630107557,-117.6887075523706,06/10/2022 10:34:34:AM
joey,Cross & Running,2.7,34.08687854577467,-117.6886995015241,06/10/2022 10:34:33:AM
joey,Cross & Running,1.5,34.08688227080648,-117.6886886650429,06/10/2022 10:34:32:AM
joey,Cross & Running,-0.6,34.08688155849399,-117.6886944582981,06/10/2022 10:34:31:AM
joey,Cross & Running,-1.9,34.08687734062437,-117.6887193247832,06/10/2022 10:34:30:AM
joey,Cross & Running,-2.1,34.08687734062437,-117.6887193247832,06/10/2022 10:34:29:AM
joey,Cross & Running,-2.2,34.08687734062437,-117.6887193247832,06/10/2022 10:34:28:AM
joey,Cross & Running,-2.2,34.08687908403203,-117.6887187611603,06/10/2022 10:34:27:AM
joey,Cross & Running,-2.2,34.08687658949479,-117.6887299586145,06/10/2022 10:34:26:AM
joey,Cross & Running,-2.1,34.08688116497868,-117.6887391970048,06/10/2022 10:34:25:AM
joey,Cross & Running,-2,34.08683922642729,-117.6887486268449,06/10/2022 10:34:24:AM
joey,Cross & Running,-2,34.0868432954809,-117.6887635359784,06/10/2022 10:34:23:AM
joey,Cross & Running,-1.3,34.08684803765999,-117.6887619750746,06/10/2022 10:34:22:AM
joey,Cross & Running,-0.5,34.08686172727977,-117.6887624345831,06/10/2022 10:34:21:AM
joey,Cross & Running,-0.2,34.08688860433261,-117.688765974982,06/10/2022 10:34:20:AM
joey,Cross & Running,0.1,34.08690568419809,-117.6887733340164,06/10/2022 10:34:19:AM
joey,Cross & Running,1.5,34.08690241400091,-117.6887751595672,06/10/2022 10:34:18:AM
joey,Cross & Running,2.4,34.08691154242216,-117.6887771187706,06/10/2022 10:34:17:AM
joey,Cross & Running,2.7,34.08691100693584,-117.68877764126,06/10/2022 10:34:16:AM
joey,Cross & Running,3.7,34.08690783106824,-117.6887754229516,06/10/2022 10:34:15:AM
joey,Cross & Running,3.1,34.08690851421992,-117.6887935586157,06/10/2022 10:34:14:AM
joey,Cross & Running,2.5,34.08692000977549,-117.6888955662657,06/10/2022 10:34:13:AM
joey,Cross & Running,2.2,34.08696159103917,-117.6889493787876,06/10/2022 10:34:11:AM
joey,Cross & Running,2.2,34.08696159103917,-117.6889493787876,06/10/2022 10:34:10:AM
joey,Cross & Running,2.2,34.08696159103917,-117.6889493787876,06/10/2022 10:34:09:AM
joey,Cross & Running,2.2,34.08696159103917,-117.6889493787876,06/10/2022 10:34:08:AM
joey,Cross & Running,2.3,34.08696159103917,-117.6889493787876,06/10/2022 10:34:06:AM
joey,Cross & Running,2.2,34.08695397135846,-117.6889512270705,06/10/2022 10:34:05:AM
joey,Cross & Running,2.2,34.08695247651984,-117.6889551903302,06/10/2022 10:34:04:AM
joey,Cross & Running,2.2,34.08695247651976,-117.6889551903302,06/10/2022 10:34:03:AM
joey,Cross & Running,2.2,34.08694465212486,-117.688952556649,06/10/2022 10:34:02:AM
jason,Hazards,1.5,34.08681041318496,-117.6887773717437,06/10/2022 10:32:48:AM
jason,Hazards,1.5,34.08681147597922,-117.6887738804072,06/10/2022 10:32:47:AM
jason,Hazards,1.5,34.08681193009545,-117.6887707761806,06/10/2022 10:32:46:AM
jason,Hazards,1.5,34.08680982413615,-117.6887691471672,06/10/2022 10:32:45:AM
jason,Hazards,1.4,34.08680888722806,-117.6887673216266,06/10/2022 10:32:44:AM
jason,Hazards,1.6,34.08680946682671,-117.6887634920506,06/10/2022 10:32:43:AM
jason,Hazards,1.5,34.08680767462705,-117.6887587285156,06/10/2022 10:32:42:AM
jason,Hazards,1.8,34.08680195444894,-117.6887482465433,06/10/2022 10:32:41:AM
jason,Hazards,2.2,34.08679634691573,-117.6887423684642,06/10/2022 10:32:40:AM
jason,Hazards,1.1,34.08678968847264,-117.6887306905282,06/10/2022 10:32:39:AM
jason,Hazards,1.1,34.08678377777623,-117.688725580551,06/10/2022 10:32:38:AM
jason,Hazards,2.2,34.08678251579006,-117.688723317628,06/10/2022 10:32:37:AM
jason,Hazards,4,34.08677907857519,-117.688718900134,06/10/2022 10:32:36:AM
jason,Hazards,4.7,34.08677662958625,-117.6887180128576,06/10/2022 10:32:35:AM
jason,Hazards,5,34.08677757677849,-117.6887166155215,06/10/2022 10:32:34:AM
jason,Hazards,5.1,34.08678109469218,-117.6887117442309,06/10/2022 10:32:33:AM
jason,Hazards,5.3,34.08678559327004,-117.6887037680581,06/10/2022 10:32:32:AM
jason,Hazards,5.2,34.08678835292005,-117.6886964533163,06/10/2022 10:32:31:AM
jason,Hazards,5.2,34.08678931450022,-117.6886911751929,06/10/2022 10:32:30:AM
jason,Hazards,5.1,34.0867948580746,-117.6886837579871,06/10/2022 10:32:29:AM
jason,Hazards,6.3,34.08679353123384,-117.6886777879587,06/10/2022 10:32:28:AM
jason,Hazards,6.5,34.08679010529895,-117.6886816874728,06/10/2022 10:32:27:AM
jason,Hazards,6.3,34.08679113023362,-117.6886781219798,06/10/2022 10:32:26:AM
jason,Hazards,6.3,34.08679384621541,-117.6886700567419,06/10/2022 10:32:25:AM
jason,Hazards,6.3,34.08680107230819,-117.6886616104816,06/10/2022 10:32:24:AM
jason,Hazards,6.1,34.08680818185515,-117.6886513465736,06/10/2022 10:32:23:AM
jason,Hazards,6.2,34.08681157592906,-117.6886443376977,06/10/2022 10:32:22:AM
jason,Hazards,5.7,34.08681392542727,-117.6886396974767,06/10/2022 10:32:21:AM
jason,Hazards,5.6,34.08681502819311,-117.6886359409598,06/10/2022 10:32:20:AM
jason,Hazards,5,34.0868174206191,-117.6886224465085,06/10/2022 10:32:19:AM
jason,Hazards,4.4,34.08681897085366,-117.6886161580582,06/10/2022 10:32:18:AM
jason,Hazards,4.8,34.08682407970063,-117.6886069292324,06/10/2022 10:32:17:AM
jason,Hazards,5.7,34.086825945213,-117.6886037514244,06/10/2022 10:32:16:AM
jason,Hazards,4.6,34.08682795692597,-117.6885974004163,06/10/2022 10:32:15:AM
jason,Hazards,3.9,34.08683284163534,-117.688585538553,06/10/2022 10:32:14:AM
jason,Hazards,3.8,34.08683564552958,-117.6885776893172,06/10/2022 10:32:13:AM
jason,Hazards,4.2,34.08683920095215,-117.6885711046596,06/10/2022 10:32:12:AM
jason,Hazards,4.3,34.08683980443408,-117.6885649590071,06/10/2022 10:32:11:AM
jason,Hazards,3.6,34.08684429391867,-117.6885564867824,06/10/2022 10:32:10:AM
jason,Hazards,2.8,34.08684835728965,-117.6885453840902,06/10/2022 10:32:09:AM
jason,Hazards,2.7,34.08685058119858,-117.6885382888603,06/10/2022 10:32:08:AM
jason,Hazards,3.9,34.08685306882101,-117.6885315109649,06/10/2022 10:32:07:AM
jason,Hazards,7.5,34.08685900236195,-117.68852045911,06/10/2022 10:32:06:AM
jason,Hazards,6.1,34.08686382134272,-117.6885113902643,06/10/2022 10:32:05:AM
jason,Hazards,3.4,34.08686466834337,-117.688496562437,06/10/2022 10:32:04:AM
jason,Hazards,2.2,34.08686121547949,-117.6884882606547,06/10/2022 10:32:03:AM
jason,Hazards,3.4,34.08685905540576,-117.6884794642235,06/10/2022 10:32:02:AM
jason,Hazards,3.5,34.08685661307791,-117.6884703740249,06/10/2022 10:32:01:AM
jason,Hazards,4.7,34.08685401295037,-117.688471256994,06/10/2022 10:32:00:AM
jason,Hazards,5.6,34.08685397172609,-117.6884672698739,06/10/2022 10:31:59:AM
jason,Hazards,6.3,34.08686218857626,-117.6884574064042,06/10/2022 10:31:58:AM
jason,Hazards,5.9,34.08686827160327,-117.6884523331228,06/10/2022 10:31:57:AM
jason,Hazards,5.7,34.08687213787226,-117.6884469126407,06/10/2022 10:31:56:AM
jason,Hazards,5.1,34.08687837033599,-117.6884402817344,06/10/2022 10:31:55:AM
jason,Hazards,4.1,34.08688317865467,-117.6884300073034,06/10/2022 10:31:54:AM
jason,Hazards,2.8,34.08688413123893,-117.6884297911773,06/10/2022 10:31:53:AM
jason,Hazards,1.4,34.08689106663765,-117.6884226659523,06/10/2022 10:31:52:AM
jason,Hazards,2.2,34.08689573370639,-117.6884146727347,06/10/2022 10:31:51:AM
jason,Hazards,2,34.08689716352382,-117.6884128191955,06/10/2022 10:31:50:AM
jason,Hazards,2.3,34.08690141141297,-117.6884108346074,06/10/2022 10:31:49:AM
jason,Hazards,3.5,34.08690887094704,-117.6884048704987,06/10/2022 10:31:49:AM
jason,Hazards,3.9,34.08691207376166,-117.6884061738046,06/10/2022 10:31:48:AM
jason,Hazards,3.3,34.08691700142164,-117.6884003016681,06/10/2022 10:31:47:AM
jason,Hazards,3.2,34.08691468300795,-117.6883968704269,06/10/2022 10:31:46:AM
jason,Hazards,3.1,34.08692282483749,-117.6883986000691,06/10/2022 10:31:45:AM
jason,Hazards,3,34.08692369629019,-117.6883967529089,06/10/2022 10:31:44:AM
jason,Hazards,3.3,34.08692258286452,-117.6883825914185,06/10/2022 10:31:43:AM
jason,Hazards,3.9,34.08692738902062,-117.6883808801919,06/10/2022 10:31:42:AM
jason,Hazards,6.1,34.08693266618709,-117.6883719958057,06/10/2022 10:31:41:AM
jason,Hazards,10.5,34.08693786557666,-117.6883642994726,06/10/2022 10:31:40:AM
jason,Hazards,7.7,34.08693896781429,-117.6883660563192,06/10/2022 10:31:39:AM
jason,Hazards,8.2,34.08694043437939,-117.688360704501,06/10/2022 10:31:38:AM
jason,Hazards,8.1,34.08694574570865,-117.6883595007983,06/10/2022 10:31:37:AM
jason,Hazards,8.1,34.08695133802487,-117.6883520426977,06/10/2022 10:31:36:AM
jason,Hazards,7.4,34.08695666672811,-117.6883395724447,06/10/2022 10:31:35:AM
jason,Hazards,6.4,34.08696300863171,-117.6883298474808,06/10/2022 10:31:34:AM
jason,Hazards,6,34.08697014329923,-117.6883339109472,06/10/2022 10:31:33:AM
jason,Hazards,5.6,34.08697600298238,-117.6883286409992,06/10/2022 10:31:32:AM
jason,Hazards,4.8,34.08698431930136,-117.6883155674387,06/10/2022 10:31:31:AM
jason,Hazards,4.4,34.08698492960416,-117.6883003994939,06/10/2022 10:31:30:AM
jason,Hazards,4.2,34.08699484664299,-117.6882831638924,06/10/2022 10:31:29:AM
jason,Hazards,4.1,34.08700491253012,-117.6882715544736,06/10/2022 10:31:28:AM
jason,Hazards,4.2,34.08701338991951,-117.6882667487188,06/10/2022 10:31:27:AM
jason,Hazards,5,34.08702290960067,-117.688263536754,06/10/2022 10:31:26:AM
jason,Hazards,5.5,34.08702178770493,-117.6882552304196,06/10/2022 10:31:24:AM
jason,Hazards,6.2,34.08702436238525,-117.6882475648988,06/10/2022 10:31:23:AM
jason,Hazards,6.6,34.08702606308412,-117.6882424492395,06/10/2022 10:31:22:AM
jason,Hazards,6.6,34.08703105270842,-117.6882393143148,06/10/2022 10:31:21:AM
jason,Hazards,5.3,34.08703810886085,-117.6882440699925,06/10/2022 10:31:20:AM
jason,Hazards,5.1,34.0870454600771,-117.6882364352457,06/10/2022 10:31:19:AM
jason,Hazards,6.2,34.08705098749092,-117.6882318828012,06/10/2022 10:31:18:AM
jason,Hazards,5.9,34.08705931389199,-117.6882296868147,06/10/2022 10:31:17:AM
jason,Hazards,3.9,34.08706628728726,-117.6882273684585,06/10/2022 10:31:16:AM
jason,Hazards,2.2,34.08707702587765,-117.6882252022941,06/10/2022 10:31:15:AM
jason,Hazards,0.7,34.087088619278,-117.6882166253074,06/10/2022 10:31:14:AM
jason,Hazards,1.4,34.08709575265603,-117.6882103206141,06/10/2022 10:31:13:AM
jason,Hazards,1,34.08710898635552,-117.6881988306996,06/10/2022 10:31:12:AM
jason,Hazards,2.1,34.08711514046211,-117.6881922749591,06/10/2022 10:31:11:AM
jason,Hazards,4.6,34.08711009355163,-117.6881865115576,06/10/2022 10:31:10:AM
jason,Hazards,7.2,34.08711000755188,-117.6881853373285,06/10/2022 10:31:09:AM
jason,Hazards,8.2,34.08710397877017,-117.6881881215493,06/10/2022 10:31:08:AM
jason,Hazards,8.5,34.08710999152473,-117.6881899479867,06/10/2022 10:31:07:AM
jason,Hazards,7.4,34.08711455705715,-117.6881918890345,06/10/2022 10:31:06:AM
jason,Hazards,7,34.08712495674478,-117.6881969170446,06/10/2022 10:31:05:AM
jason,Hazards,6.1,34.0871295201161,-117.6881999977906,06/10/2022 10:31:04:AM
jason,Hazards,5,34.08713449555282,-117.6881998274292,06/10/2022 10:31:03:AM
jason,Hazards,5.3,34.08713949636577,-117.6882016606873,06/10/2022 10:31:02:AM
jason,Hazards,5.7,34.0871428938599,-117.6882038156735,06/10/2022 10:31:01:AM
jason,Hazards,5.6,34.08715234137644,-117.688205378166,06/10/2022 10:31:00:AM
jason,Hazards,5.4,34.08715455196051,-117.688206434454,06/10/2022 10:30:59:AM
jason,Hazards,4.6,34.08716108348843,-117.6882087827126,06/10/2022 10:30:58:AM
jason,Hazards,3.5,34.08716807602518,-117.6882053518611,06/10/2022 10:30:57:AM
jason,Hazards,3.7,34.08717382701107,-117.6882069071267,06/10/2022 10:30:56:AM
jason,Hazards,4.8,34.08717997448315,-117.6882073409075,06/10/2022 10:30:55:AM
jason,Hazards,4.3,34.08718459942032,-117.6882052207999,06/10/2022 10:30:54:AM
jason,Hazards,4.5,34.08719086362834,-117.6882043247686,06/10/2022 10:30:53:AM
jason,Hazards,5.5,34.08719635005735,-117.6882050049446,06/10/2022 10:30:52:AM
jason,Hazards,4.4,34.08719730324727,-117.6882055765463,06/10/2022 10:30:51:AM
jason,Hazards,4,34.08720060158923,-117.6882079655971,06/10/2022 10:30:50:AM
jason,Hazards,6.5,34.08720286584145,-117.6882099206508,06/10/2022 10:30:49:AM
jason,Hazards,7.9,34.08720620064673,-117.6882074717886,06/10/2022 10:30:48:AM
jason,Hazards,4.6,34.0872133784643,-117.6882087059664,06/10/2022 10:30:47:AM
jason,Hazards,1.6,34.08722277626369,-117.6882098343985,06/10/2022 10:30:46:AM
jason,Hazards,-1.3,34.08722851209203,-117.6882037199295,06/10/2022 10:30:45:AM
jason,Hazards,-4,34.0872341553867,-117.6881947966774,06/10/2022 10:30:44:AM
jason,Hazards,-4.4,34.08723742313787,-117.6881874841216,06/10/2022 10:30:43:AM
jason,Hazards,-4.1,34.08723843626588,-117.6881701146012,06/10/2022 10:30:42:AM
jason,Hazards,-5.1,34.08723822772054,-117.6881727099746,06/10/2022 10:30:41:AM
jason,Hazards,-2.9,34.08724218063916,-117.6881668703193,06/10/2022 10:30:40:AM
jason,Hazards,-0.1,34.0872476471835,-117.6881690905478,06/10/2022 10:30:39:AM
jason,Hazards,2.9,34.08724948863546,-117.6881679755098,06/10/2022 10:30:38:AM
jason,Hazards,4.1,34.08725087706192,-117.6881694522621,06/10/2022 10:30:37:AM
jason,Hazards,5.5,34.08724710401622,-117.6881716522269,06/10/2022 10:30:36:AM
jason,Hazards,5.9,34.08724852816304,-117.6881736291553,06/10/2022 10:30:35:AM
jason,Hazards,5.7,34.08725361746802,-117.6881760228385,06/10/2022 10:30:34:AM
jason,Hazards,4.2,34.08726022736047,-117.6881777127472,06/10/2022 10:30:33:AM
jason,Hazards,3.8,34.08726355485065,-117.6881752003329,06/10/2022 10:30:32:AM
jason,Hazards,4.4,34.08727577425345,-117.6881750383075,06/10/2022 10:30:31:AM
jason,Hazards,4.7,34.08728315408281,-117.688176642219,06/10/2022 10:30:30:AM
jason,Hazards,5,34.08728979774495,-117.688177407935,06/10/2022 10:30:29:AM
jason,Hazards,3.8,34.08729443747696,-117.6881756399078,06/10/2022 10:30:28:AM
jason,Hazards,3.6,34.08730325511006,-117.6881711826542,06/10/2022 10:30:27:AM
jason,Hazards,3.6,34.08731027731363,-117.6881683122852,06/10/2022 10:30:26:AM
jason,Hazards,2.1,34.08731665061507,-117.6881719052417,06/10/2022 10:30:25:AM
jason,Hazards,1.9,34.08732076892777,-117.6881747933783,06/10/2022 10:30:24:AM
jason,Hazards,2,34.08732246653658,-117.6881784213301,06/10/2022 10:30:23:AM
jason,Hazards,2,34.08732910405569,-117.6881754891377,06/10/2022 10:30:22:AM
jason,Hazards,2.3,34.08733693013721,-117.6881743498839,06/10/2022 10:30:21:AM
jason,Hazards,2.8,34.08734619968845,-117.6881762611625,06/10/2022 10:30:20:AM
jason,Hazards,3.7,34.08735656204837,-117.6881791517508,06/10/2022 10:30:19:AM
jason,Hazards,3.6,34.08736407459357,-117.6881799613347,06/10/2022 10:30:18:AM
jason,Hazards,3.6,34.08736614122578,-117.6881793507044,06/10/2022 10:30:17:AM
jason,Hazards,3.6,34.08736557899618,-117.6881709257854,06/10/2022 10:30:16:AM
jason,Hazards,2.9,34.08737186950552,-117.6881697249489,06/10/2022 10:30:15:AM
jason,Hazards,2.4,34.08737592861739,-117.6881687355374,06/10/2022 10:30:14:AM
jason,Hazards,2.7,34.08738258453013,-117.6881683661702,06/10/2022 10:30:13:AM
jason,Hazards,2.6,34.08739009011953,-117.688169999509,06/10/2022 10:30:12:AM
jason,Hazards,3,34.08739340952189,-117.6881689953561,06/10/2022 10:30:11:AM
jason,Hazards,2.3,34.08739356602167,-117.6881694226879,06/10/2022 10:30:10:AM
jason,Hazards,2.1,34.08740879761288,-117.6881856251444,06/10/2022 10:30:09:AM
jason,Hazards,2,34.08740879761288,-117.6881856251444,06/10/2022 10:30:08:AM
jason,Hazards,2,34.08740879761288,-117.6881856251444,06/10/2022 10:30:07:AM
jason,Hazards,2,34.08740879761288,-117.6881856251444,06/10/2022 10:30:05:AM
jason,Hazards,1.9,34.08740879761288,-117.6881856251444,06/10/2022 10:30:04:AM
jason,Hazards,1.9,34.08740879761288,-117.6881856251444,06/10/2022 10:30:03:AM
